Feature_0;Feature_1;Feature_2;Label
-0,218261328;0,281295402;-0,917157269;
-0,13481524;0,195516352;-0,877094423;
-1,016207955;0,844217667;-0,470640881;
-0,16837206;0,537718171;-1,136706567;
-0,801714197;0,506244764;-0,529247187;
-0,11209321;-0,313887483;-0,374844337;
-1,320539656;1,388569715;-0,623964722;
2,278351318;-1,579604647;2,258961206;
-0,525533125;0,306501264;-0,425595169;
-0,493820966;1,07328532;-0,846328388;
-1,135673821;1,850767834;-1,226965452;
-0,37222521;0,070145352;-0,036365256;
-0,655350648;-0,18618618;0,428642437;
-1,24681436;0,63356298;-0,029195997;
-0,80127596;0,688944014;-0,514519701;
-0,582338246;-0,125863393;0,012413872;
-0,078079533;0,509401891;-0,996795253;
-0,01838437;0,896998995;-1,25850026;
-0,323060509;-0,438186323;0,358377792;
-0,310887252;1,193295674;-1,663139363;
-2,010609688;2,575728476;-1,194724029;
-0,051889138;-0,310002976;-0,445922603;
-1,269294673;1,272058562;-0,454101268;
-0,605647939;0,529782869;-0,386824825;
0,339180083;-0,700653292;-0,733839942;
-1,410649418;1,764057505;-0,66626349;
-0,514551924;0,499694744;-0,677900454;
-1,203725479;0,601698835;0,191879624;
-1,640987225;1,159762426;-0,032131662;
-0,274374368;-0,491735667;-0,19794102;
1,351579973;-0,780776694;1,004053782;
0,316154277;-0,474879986;-0,339853587;
-1,241879476;1,545962514;-0,656057309;
-1,469753826;1,600968045;-0,567377719;
-0,727652386;1,742883982;-1,401483008;
-1,394736141;2,259021217;-1,185212325;
-0,825117749;0,670821884;-0,229267193;
0,223835106;-0,331965424;-0,513222136;
-0,749100581;1,726815641;-1,46770342;
-0,866908087;1,302831547;-0,986782027;
0,471495096;-0,446941595;-0,511823743;
-0,918099085;0,133044422;0,407952861;
0,237038401;-0,486224255;-0,509190939;
-1,33307219;0,663409926;-0,175401796;
-1,166565533;1,789309916;-1,41331794;
-0,334391229;-0,170396778;-0,270942627;
-0,680551071;1,696825543;-1,75039612;
-0,784098109;-0,391106005;0,523227876;
0,099405791;1,273897826;-2,092072024;
0,03280845;-0,017595413;-0,26339788;
0,122274278;-0,180992947;-0,902146947;
-0,295833427;-0,046977634;-0,37343546;
-0,466053332;1,334782355;-1,273625848;
-0,997382438;0,746334786;-0,067958423;
-0,978847144;1,723100396;-1,438994833;
0,142464315;0,438909444;-1,250291899;
-0,348309597;1,388252146;-1,756866918;
-0,774717057;-0,185707399;0,427590998;
-1,286067838;1,090967356;-0,15644077;
-0,467181085;0,71581086;-0,728356081;
-1,509169185;2,077495733;-1,094772021;
0,210305457;-0,149162934;-0,707308271;
-0,606641628;0,459586441;-0,400607892;
-0,480354181;1,344976352;-1,597421059;
-0,706543362;0,866813429;-0,816629804;
-0,18044561;1,158407445;-1,230859232;
-0,573222275;-0,410896383;0,390064552;
-0,709735862;0,586642972;-0,826688329;
-1,116599673;1,068367567;-0,596122077;
-0,63462864;0,978149512;-0,880065536;
-1,07399605;0,710074027;-0,134479328;
-0,47318847;1,15965868;-1,476851318;
-1,114985654;1,224727803;-0,643697047;
0,126187214;0,439363917;-0,87192865;
-1,449917263;1,015829224;0,373663892;
-0,222187821;0,975635203;-1,449948823;
-0,484598041;0,684486898;-0,793831274;
-1,608514684;1,611884768;-0,370471024;
-1,076620699;1,050364803;-0,443947294;
-0,676813331;0,145879425;0,092029415;
0,136365196;-0,035707948;-0,9441011;
0,374517601;-0,807279527;-0,284131828;
-0,423865636;0,606387566;-0,858912472;
-0,613451766;-0,624099335;0,693806454;
-0,969604696;0,734902111;-0,514619834;
-0,995085626;-0,101020911;0,310387211;
-0,05780659;-0,585731949;-0,222902093;
-0,202068618;1,008530986;-0,972034044;
-0,272735756;0,71890573;-1,190843666;
-0,273196204;1,075369336;-1,398899146;
-1,067271533;1,433786026;-0,938786404;
-0,909003273;0,704701457;-0,289370907;
-0,220805652;-0,593987918;0,19565948;
-0,69080901;-0,041985207;0,507261797;
-0,769828974;0,684548868;-0,085483587;
-0,54758629;1,289838587;-1,831915739;
0,139915582;-0,019728989;-0,568869111;
-0,057262829;-1,021598944;0,38967101;
-0,409290343;-0,380809979;-0,002034495;
2,660202446;0,997139408;0,635945397;
-0,212613859;1,179208915;-1,742348146;
-0,648219109;1,177628156;-1,261478308;
-0,697443279;1,012247284;-0,634141049;
-0,335319406;-0,333712301;-0,161207683;
-0,234054124;-0,356951919;-0,137457007;
-0,795660792;0,618948857;-0,248375963;
-0,895457634;0,268537851;0,064346526;
-0,85853548;2,296468094;-2,301003965;
-0,367612678;1,339922662;-1,842067257;
-1,406149635;0,841006418;-0,182037764;
0,279341453;-0,716787945;-0,274628284;
-0,93896791;1,4973829;-1,309869234;
-0,49145732;-0,756644182;0,754650081;
2,298054222;-0,750052288;2,32467691;
-0,157996754;-0,033807779;-0,493587222;
-0,599337015;1,444570695;-1,444981359;
0,442177204;-0,409171257;-0,560157308;
-0,761117033;1,895136051;-2,053712629;
-0,278663646;1,005374629;-1,430423958;
-2,073238986;1,214010687;0,254794339;
-0,081266428;0,293116465;-0,668332423;
-0,710042453;1,134523578;-1,44233593;
-1,45374985;0,598126213;0,257297783;
-0,513850431;1,394747641;-1,452860371;
-1,207297526;0,985424113;-0,521888589;
-0,506765155;0,081446572;-0,468401641;
-0,622423187;0,31905293;-0,199073863;
-0,799441733;0,802410556;-0,52260459;
-1,197043313;1,069648133;-0,416558177;
-0,288569362;0,621421016;-1,058844413;
-0,458732048;0,464273791;-0,888229962;
0,186638642;-0,235662511;-0,718248451;
-0,654847288;0,331662785;-0,390290486;
-0,994756892;0,660388377;0,047514079;
-0,617594051;0,909338206;-0,704602295;
-1,704247769;1,812226942;-0,841433813;
-0,641282605;0,422424683;-0,61578192;
-1,433568596;0,399229723;0,462246942;
-0,838873122;1,355049276;-0,677357058;
0,109918458;-1,421061737;0,658279719;
-0,801870685;1,597765099;-1,286093933;
-0,422200301;0,492314428;-0,805756827;
-0,955896509;1,307210022;-0,846446851;
-0,202376785;0,012138235;-0,578002499;
-1,05616511;1,409588707;-0,777915813;
-0,502863196;0,857635633;-0,894307723;
-0,38931688;-0,029565806;-0,25883569;
-0,074060584;0,508926604;-1,392300059;
-1,520477559;0,977519897;0,094167679;
-0,534693346;1,453830462;-1,5205582;
-0,708940941;-1,25794896;1,28650571;
-1,2935884;0,177823321;0,654818442;
-0,478433946;0,881464519;-1,29503238;
-0,268042523;1,131724585;-1,217513986;
-0,68322457;1,238850202;-0,509307594;
-1,952719922;2,547802436;-1,002579675;
-0,336645557;0,777565171;-1,469727307;
-1,468910276;0,260347073;0,852071229;
-0,547034636;0,457743615;-0,447830113;
-0,852849306;1,056853911;-0,69958013;
-1,343552586;0,784670589;-0,185339395;
-0,575197523;1,729406611;-1,693633417;
-0,067852033;0,374101869;-0,686813066;
-0,75329991;0,431329296;-0,282166894;
-0,248938616;1,029897586;-0,804090378;
-0,485089806;0,501625426;-0,580995832;
-0,386539518;1,242049881;-1,393620691;
-1,11773492;1,127789092;-0,587286289;
-0,461461134;0,623036002;-0,754008257;
0,215828495;0,571267079;-1,046403491;
-0,443247453;0,459251595;-0,276733204;
-0,741830797;1,324998228;-0,748906585;
-0,768959726;1,038967166;-0,739861061;
-0,224640273;0,128738056;-0,360141937;
-0,010500424;-0,170545101;-0,521826414;
-0,87360152;0,132047864;0,416025079;
-1,220639504;1,544625669;-0,854732686;
-0,887581457;0,745576262;-0,431974167;
-0,922440353;0,86588829;-0,374037302;
-0,733447146;1,009460252;-0,96813882;
-0,605066474;0,060069715;-0,142137685;
-0,749522918;0,642148493;-0,749901388;
-0,523992326;0,87418692;-0,990377347;
-0,654319938;1,887017417;-1,630304062;
-1,006596844;0,744423626;-0,207857684;
-0,752287709;0,130785285;-0,378021108;
-0,285952406;1,124770486;-1,766502405;
-0,079976244;-0,024503764;-0,806101481;
-0,454262918;0,160230008;-0,161323578;
-0,987526003;0,785908074;-0,640840835;
1,018451156;-1,867597712;2,148096099;
-0,204747321;2,078509389;-2,800911695;
-1,219170976;0,482553366;0,23492204;
-0,629933433;0,241472915;-0,099568592;
-0,5364605;-0,495916119;0,739258145;
-0,056250632;2,657734461;-3,037572198;
-1,336552044;0,360561975;0,352957722;
-0,873483783;1,318247204;-1,050838398;
-0,665441702;0,014838563;-0,101085458;
-0,810780734;1,296939213;-1,078101266;
-1,234795379;0,656254405;0,090971996;
-0,574365342;1,305870265;-1,310421497;
-0,705336675;0,169541365;-0,003176137;
-0,015906929;0,071778354;-0,720810935;
-0,291721098;0,312247644;-0,776433392;
-0,447597008;-0,604237243;0,19089374;
-0,202451385;0,232242956;-0,827427185;
-0,602980484;2,040656479;-2,056026825;
-0,716879704;0,285591314;0,062247059;
-0,638090386;0,872885503;-0,880190841;
-0,255438608;-0,909256633;0,418570088;
0,066846812;-0,172313871;0,136912516;
-0,376683437;1,178245843;-1,523883465;
-0,52322769;1,499756908;-1,531602094;
-0,111210493;0,482356962;-1,22274229;
-1,199962938;1,156575581;-0,23951445;
0,089088401;-1,254448402;0,274401139;
-0,384957502;0,704920623;-0,948298179;
-0,4754267;-1,19239117;1,02085039;
-1,115710587;1,670269855;-1,002805959;
-0,37740443;0,443177654;-0,686966086;
-0,220378087;-0,484310741;0,032063813;
-0,547664864;-0,044608351;-0,06620131;
-1,060404368;1,372868351;-0,482816354;
-0,705182047;0,588792927;-0,785895491;
-0,601190965;0,649534249;-0,784229857;
-0,065893443;0,204121205;-0,73111144;
0,331479141;-0,173814397;-0,753760636;
-0,736653471;0,421096202;-0,211001754;
-0,831961736;0,485349917;-0,418279435;
-1,173802729;1,6594334;-0,945543593;
-0,408861217;1,09295212;-1,482177336;
-0,940633006;2,007886313;-1,680865748;
0,084487397;-0,244989712;-0,96685491;
-1,03265353;0,390035781;0,069538957;
-1,503296458;2,062008017;-1,348826906;
-0,740305277;0,682376027;-0,837366327;
-1,424675496;1,430057849;-0,65028101;
0,271585526;-0,011653683;0,169494113;
-0,786433249;1,296016301;-1,064588966;
-1,359970151;1,28245835;-0,443150951;
-0,48222428;0,914607137;-1,084552218;
0,430117724;-0,721537972;-0,144304104;
-1,418673317;1,406684922;-0,244750881;
-0,372440379;0,351127122;-0,465188311;
-0,655445977;0,096608189;-0,019050563;
-0,800484489;1,430567691;-1,186984986;
0,497736451;-0,47497539;-1,033953651;
-0,305885775;-0,066194065;-0,334387107;
-0,634249434;2,682673892;-2,430619425;
-0,378942769;1,344290252;-1,839378059;
-0,811753614;0,130672387;0,071497892;
-1,276163119;1,094831793;-0,410756146;
-0,755833609;0,441058735;-0,292318857;
-0,087108198;0,504850654;-0,987648871;
0,125318754;-0,915863514;-0,109818016;
-0,578649411;0,616785051;-0,6945247;
-1,389858299;1,924637311;-0,719102471;
0,049380203;0,252209846;-0,953229685;
-1,461809215;0,612388135;-0,044127947;
-0,630115752;-0,19182423;-0,045613024;
-1,203839818;0,958357123;-0,056551327;
0,340257584;-0,021366242;-1,044345032;
-0,098901785;-0,097110475;-0,498047417;
-0,590614637;-0,056323653;-0,179854414;
-0,591804629;0,182827161;-0,106689412;
-0,445969482;0,181087337;-0,06437918;
0,121738555;0,092549154;-0,849507301;
-0,649255649;0,793164973;-0,797449532;
-1,37486783;1,276822438;-0,401450564;
-0,376294468;-0,021801225;0,151926856;
-0,067464966;-0,495113279;-0,077402311;
-0,778064817;1,581665563;-1,324746991;
-0,635296237;2,300876744;-2,162724425;
-1,190679522;1,966235659;-1,209337315;
0,505044987;0,660882878;-1,600299558;
-0,174639427;0,817584776;-1,372276928;
-0,227757057;-0,008183288;-0,215933516;
-0,879307083;1,074808518;-0,852333178;
-0,868051085;0,748441551;-0,255489213;
-0,841875021;0,571504375;-0,566225935;
-1,071052251;0,068305798;0,030189494;
-0,38352475;1,106866267;-1,147107244;
-0,868926685;1,458642578;-1,096012922;
-1,30709584;1,265386691;-0,400484081;
-0,100432021;0,755196859;-1,281757579;
-0,094630483;0,120823244;-0,559677254;
-0,479590199;-0,136880408;-0,229258784;
-1,581468629;2,485983843;-1,390879523;
-1,280940378;0,088655098;0,461277706;
0,042946368;-0,129796771;-0,441517136;
1,405131515;-0,333642588;-0,179084843;
-0,842913231;0,951932948;-0,477433595;
-0,798261782;1,366457357;-1,035652556;
0,130735333;1,096637835;-2,095089435;
-0,59207553;0,591284546;-0,625095702;
-0,442819205;0,886299819;-0,861142848;
-0,809679937;1,377242864;-1,245600009;
-0,622534587;0,58087189;-0,850484547;
-0,807891654;0,809206691;-0,866694487;
-0,27359569;-0,186428875;0,140190113;
-1,935121857;1,827032513;-0,102899016;
-0,360502269;0,982980735;-1,034664049;
-1,063465509;0,799438487;-0,12084967;
-0,897140104;0,05010568;0,08741671;
-0,289252896;0,619156935;-1,053891859;
-0,5695192;1,32040932;-1,036721848;
-1,09914874;1,312237239;-0,565833246;
-0,955869592;1,028043443;-0,482455168;
-0,097667284;0,3790362;-0,411130555;
-0,444914791;1,318398979;-1,171257627;
-0,1047219;-0,123573962;-0,053557305;
-0,262357478;0,232739872;-0,822939883;
-0,611365887;0,73793678;-0,603019718;
-0,671809007;1,649462251;-1,44297724;
-0,385462784;0,534510902;-0,745494384;
-0,653876877;-0,275801754;0,167955089;
-0,004794941;1,135587607;-1,813603595;
-1,590037358;2,198808584;-1,506077501;
-0,951587422;0,71417996;-0,272661793;
-1,281989441;1,026532268;-0,396080485;
0,059470862;-0,449997417;-0,108359431;
-0,51045239;1,565166577;-1,613210026;
-1,100283414;1,739466007;-1,115107815;
-0,677860556;0,552169066;-0,387153509;
0,46867741;1,042946485;-2,06079627;
-0,967056337;1,007393467;-0,233871046;
0,156173409;-0,383685397;-0,670125115;
-0,742059936;0,407792533;-0,178435515;
-1,01321235;0,515815246;0,012359298;
0,280095109;0,397340292;-0,717351592;
-0,46998057;0,628960817;-0,809510238;
-1,18504868;0,907917364;-0,083134041;
0,160089194;-0,157801079;-0,801546436;
-1,319286439;1,65078155;-0,480347134;
-0,538360189;1,045438529;-0,980335878;
-0,854865846;0,803493385;-0,920231778;
-0,894077519;-0,366009255;0,451975915;
-1,544136362;1,69889913;-0,421986002;
0,01011439;0,159281927;-1,032719335;
-0,606284981;-1,116913679;1,043310786;
-1,148331271;1,011279117;-0,291604757;
-0,850241295;0,820478065;-0,613291361;
-1,14511398;1,292602253;-0,660728251;
-0,327403233;0,477038962;-0,80604436;
-0,058464863;0,740824793;-1,486453554;
-0,344783882;1,544304604;-1,568968673;
-0,778486866;0,840333924;-0,472873259;
-1,067680849;1,520181318;-0,934210428;
-0,588048156;0,496828993;-0,409454137;
-0,626415117;0,678838236;-0,435932005;
-0,991268016;0,579339571;-0,212980549;
-1,193557254;1,416624946;-0,803230479;
0,286958195;-0,936223291;0,233547185;
-0,556455747;1,11106727;-1,223975495;
-0,476064057;-1,594364502;1,163795636;
-0,341215848;0,612024412;-0,798266687;
-0,225303886;0,21821003;-0,614783071;
-0,372283048;0,914591713;-1,13147081;
-0,292960186;0,362252267;-0,692093513;
-0,473641961;0,569919638;-0,788106526;
-0,664557889;1,289226011;-1,410105305;
-0,446674831;-0,126711915;0,015323776;
-0,569130273;-0,101473006;-0,229958423;
-0,606175277;-0,552761657;0,646656802;
-0,179518823;0,739503962;-1,369922413;
-0,945495259;1,651284672;-0,730509407;
-1,08667295;0,657384905;-0,071129471;
-0,974450917;1,682412888;-1,548725085;
-1,164539816;0,540961931;0,136850923;
0,040492987;0,506624811;-1,287732802;
0,222910549;0,813695574;-1,657937655;
-0,444803997;-0,562506609;0,302565131;
-0,3447664;-0,908654452;0,785531649;
-0,39304199;-0,619692696;0,384914313;
-0,639549731;1,420372641;-1,385605177;
-0,705589519;0,79352187;-0,628114392;
-0,435118656;0,623844531;-0,786278705;
-0,60057247;1,297056039;-0,942281167;
-0,69305859;0,612803599;-0,803703438;
-1,12210817;0,157507065;0,507403944;
-0,543976203;1,564820137;-1,344622513;
-0,643479033;1,284070563;-1,141112787;
-0,089187144;-0,008127921;-0,557452657;
-0,255341981;0,388756542;-0,802500409;
-0,840485866;2,386133913;-2,164224154;
-0,063300334;-0,504043145;0,114322336;
-1,141119135;-0,020564273;0,562176505;
-0,678767896;1,742563959;-1,698540768;
-0,663336777;1,17366975;-0,976235744;
-1,703429487;2,076261149;-0,790276772;
-0,156729194;0,036959444;-0,542008376;
0,411303779;0,202409336;-1,487167109;
0,433712821;0,136296988;-0,968687892;
-0,730456142;1,288713404;-1,139716871;
-0,489178038;0,693786227;-0,936510763;
-0,508883284;0,052277662;-0,222082218;
-1,559097111;1,787192492;-0,775087866;
0,015360181;-0,45447765;-0,351343294;
-1,532771436;1,075221455;-0,266819204;
-0,255485754;0,048458741;-0,228072637;
-1,558512158;0,890343114;-0,082859463;
-0,630576955;0,255841919;-0,16469906;
-1,923875631;0,795152734;0,949735183;
-0,510816155;1,027128344;-1,08207482;
-0,272748785;0,642017537;-1,273078589;
0,032329062;-0,125611711;-0,426780302;
-0,861596762;0,390550639;-0,013425866;
-0,172905003;-0,363005415;0,23036293;
-0,775722979;1,121716196;-0,651743821;
-0,481752102;0,590941666;-0,686172806;
-0,043173484;0,927564463;-1,697788936;
-0,817301849;0,898258304;-0,844263269;
-0,359295526;1,089640718;-0,953902095;
-1,151602751;0,931153798;-0,60017468;
-1,282570398;1,997834054;-0,868727074;
-1,258074061;1,071326556;-0,44291319;
-1,022863837;0,553262864;-0,065956032;
0,025110969;0,110957802;-0,867284959;
-0,123305173;0,570912845;-1,166347252;
-0,257405473;0,117718256;-0,647504293;
-0,4797459;0,909780003;-0,884455283;
-1,040185998;0,252653191;0,294902459;
-0,539666976;1,080531098;-1,005940704;
-1,261943271;1,688344805;-0,770173514;
-1,228701073;1,285568661;-0,870198634;
-0,680599942;1,336003704;-0,886113146;
-0,968567816;0,321175254;0,24624511;
-0,618980562;-0,56558488;0,467897366;
-0,175280706;0,132612845;-0,880509616;
-0,563543925;0,364827011;-0,33001171;
-0,369343752;-0,679632387;0,142033097;
-0,847569096;-0,759792507;1,098629513;
-0,602117458;0,376218729;-0,051344514;
-0,353222422;0,147311496;-0,016487052;
-0,6532337;0,746732761;-1,123548702;
-0,777263993;1,49368307;-1,618126374;
-0,403122534;0,77407296;-0,911342191;
-0,294060693;0,918856648;-1,130194927;
-0,228100436;-0,628735237;0,258063192;
-0,494404537;0,918725213;-0,692283021;
-0,365467641;-0,423268615;-0,215961562;
-0,75694073;0,532900008;-0,436590213;
-0,700812501;0,348949321;-0,644567849;
0,252007871;-0,341127805;-0,599733497;
-0,780817568;1,772818661;-1,483978135;
-0,794882724;0,70995644;-0,337728137;
-0,385943326;0,093847675;-0,716346975;
0,1048848;0,403044004;-1,120091437;
-0,125732489;-0,248696575;0,124146134;
-1,681083473;1,479806226;-0,104069093;
-0,195770485;0,120359894;-0,729437144;
-1,306934981;1,021774399;-0,150504788;
-0,520757333;1,545856421;-1,45757788;
-0,98625629;0,362097702;0,147952703;
-0,410419498;1,2162452;-1,365144393;
-0,940907337;0,399370487;-0,029802349;
-1,701186083;0,804247787;0,45791172;
-0,781098673;0,61185592;-0,477199881;
-0,511001924;0,349898912;-0,405687263;
-0,653332923;0,351436021;0,009440074;
-0,387187655;1,610006732;-1,613548481;
-0,074667936;-0,205578942;-0,265386809;
-0,170596372;0,590173131;-0,985014406;
-0,356335778;-0,034436154;-0,326334156;
-0,884445018;0,76182948;-0,452443993;
-0,155935936;-0,633921929;-0,029999564;
-0,71185696;1,74429219;-1,355486975;
-0,892290048;0,775348946;-0,618254833;
0,57473161;-0,865345567;-0,635654454;
-0,629208405;0,164209254;-0,017798345;
-0,526445221;0,873962615;-1,050807027;
-0,410310755;0,342327641;-0,39131457;
-0,240706698;0,171804647;-0,586787294;
-0,478935288;0,157360451;-0,52418215;
-0,115594064;0,585307136;-1,320577126;
-0,426920758;-0,603336414;0,332841826;
-0,275958219;-0,108979368;-0,055140795;
-0,303488869;0,720970638;-1,144543859;
-1,02594723;0,721669462;-0,331056291;
0,195904988;1,355841599;-2,154806433;
-0,402595939;1,179649014;-1,433874645;
0,214738187;0,148013981;-0,356208716;
-0,004002966;0,533217289;-1,734701823;
-0,686869663;0,080174127;-0,304712449;
-0,802414624;1,93418536;-2,054419646;
-1,372234347;0,31047928;0,673162899;
-0,736979959;-0,187573038;0,464364628;
-0,711584236;0,362796414;-0,413282182;
0,151936638;-0,491352819;-0,389032907;
-1,176754929;0,591940935;-0,030068004;
-0,515421519;-0,553065734;0,367178989;
-0,032460494;0,931552233;-1,54303993;
-0,369169493;1,313313322;-1,651284491;
-1,141199661;0,723299657;-0,020491133;
-0,255155987;0,342078272;-0,416652101;
-0,677687861;0,04227371;-0,358757442;
-0,652906812;1,203082743;-1,170674355;
-0,912478743;1,240570394;-0,979110005;
-1,219312399;0,586231477;0,115009274;
-0,330148041;-0,20407614;-0,244283338;
-0,366068507;-0,12726027;-0,014919511;
-0,99583123;1,126230557;-0,60462287;
-0,701273117;0,696639677;-0,829475808;
-0,76304791;0,336740481;-0,037089925;
-0,27918522;0,530792614;-0,889671722;
-0,004038936;-0,195395008;-0,158433499;
-1,154974171;1,195615391;-0,267338016;
-0,604559564;0,190386598;0,258415573;
-0,674581275;0,716729019;-0,655612383;
-0,556806119;1,610865238;-1,978996897;
-0,44874491;0,849158057;-1,247458389;
-0,387401493;0,11497162;-0,194176952;
-0,582848344;0,920157323;-0,754301594;
-0,349065094;0,883333937;-1,373837676;
-0,710908421;0,189304725;-0,248492009;
-1,050968957;1,421398148;-0,807183361;
-0,823396542;-0,417041636;0,290845585;
-1,180581361;1,136010094;-0,281013112;
-1,328318716;1,725329569;-1,074744617;
-1,13624956;1,513980552;-1,224896718;
-0,481567902;0,768977388;-0,82939692;
0,336179998;-0,37386998;-0,492033113;
-1,251318992;1,26527547;-0,898101355;
0,072656663;0,804250441;-1,351818841;
-0,679814677;0,745358276;-1,033227841;
-1,281322203;0,650837104;0,290606092;
-1,090443998;0,730659863;-0,23371392;
-0,735057887;0,793570775;-0,789900508;
-0,445908707;0,181459185;-0,340416416;
-0,142240286;-0,733651019;0,204397968;
-0,973287665;0,210721459;0,193498035;
-0,958553965;-0,122505294;0,636593828;
-0,498395823;0,679817411;-1,103665686;
0,148421608;1,09438337;-1,795300245;
1,531578984;0,70965029;-1,418196654;
-1,53993948;1,342401343;-0,498789367;
-0,420568587;0,469644755;-0,536044643;
-1,446603101;1,585614293;-0,263676804;
-1,123075579;0,725802448;-0,011371699;
-0,622623351;0,820121359;-0,680413285;
-1,206137954;1,191962667;-0,446795722;
-0,611427033;0,885735457;-0,637967599;
-1,367594782;-0,608857349;1,404585625;
-1,004800008;0,577201488;0,04224076;
0,053223828;0,768586379;-1,674166439;
-0,938322113;0,296332164;0,143464172;
-0,160325816;1,23275875;-1,780850798;
0,143514029;0,494680077;-1,03916277;
-0,625370998;0,552379647;-0,635522059;
-0,924790269;0,567378754;-0,259171111;
-0,117452645;0,609872548;-0,98771935;
0,304975536;0,384390877;-1,445336508;
-0,754216067;0,21045123;0,140493261;
-0,631770311;-0,090361167;-0,417145376;
0,220231585;-0,143265018;-1,180458601;
-0,14643716;0,09513784;-0,348464664;
-0,092201504;1,041400614;-1,39889454;
-0,575847318;0,733443876;-0,724724471;
-0,156188897;0,052989233;-0,505685533;
-0,006088127;-0,105165002;-0,518388742;
-1,018962381;1,176678472;-0,884821417;
-0,77093418;0,261393311;-0,052813804;
-1,101950129;1,19693072;-0,545825513;
-0,458405991;1,274246421;-1,811062287;
-0,972161503;0,949693457;-0,749949607;
-1,200562272;1,042487489;-0,447253119;
-0,84453501;0,16330716;0,164048078;
-0,38280092;-0,104445224;-0,065113839;
-0,060299472;0,665910115;-0,898782664;
-0,245517672;-0,203755763;0,220183004;
-0,175741017;-0,440497597;-0,139282823;
-0,9210555;1,649176163;-1,008118842;
-0,348587071;0,584781529;-1,001340408;
-0,75699086;-0,259282282;0,710743205;
-0,912885208;0,507958358;-0,409572588;
0,096599344;0,529202718;-1,61429998;
-1,226225379;2,083976218;-1,123768;
-0,481657691;0,399598973;-0,349433668;
-0,697090323;0,946483915;-0,339705108;
-0,101469652;0,872256992;-1,444353347;
-0,748470532;0,00648854;0,095324135;
-0,973556774;0,662383893;-0,23016868;
-1,093731329;2,157224863;-1,448194584;
-0,503853871;1,913138444;-2,139541497;
-0,693266523;2,5738873;-2,712667182;
0,105299329;-0,159637746;-0,811062498;
-0,762637539;1,909311344;-1,910516672;
-1,463273347;1,45221239;-0,607548931;
-0,22406573;0,880240683;-1,136554368;
-1,142209388;0,568062148;0,21672583;
0,270522697;-0,707246996;0,808667701;
-0,430176101;1,337879997;-1,639343427;
-0,98064489;1,801227609;-1,258779897;
0,038273428;-1,153164406;0,234260494;
0,156173257;-0,274679849;-0,663545112;
-0,046741518;0,290953606;-0,851400029;
-0,783573539;0,355214538;0,039512578;
-1,090636819;0,896392343;-0,459293478;
0,267423923;0,77117293;-1,803233544;
-0,466755578;-0,180766562;-0,179993361;
0,558253675;-1,368054173;-0,084207225;
0,128849035;-0,744306265;0,012100548;
-1,341274307;1,403356432;-0,457040074;
0,320436861;0,812602727;-1,910587166;
-0,163589997;0,682082447;-1,337907479;
-0,043954656;0,10250599;-0,654852758;
-0,653442614;1,68254752;-1,160880805;
-0,089500235;-0,375050441;-0,336972114;
-1,27592094;0,956382359;-0,201959445;
-0,791349952;0,343156424;0,058234215;
-0,631651333;-0,879608037;0,747731083;
-0,81719006;0,999018808;-0,531739068;
0,099177334;1,45915338;-2,082506566;
0,337496906;0,472609274;-1,266028419;
-0,306606414;-0,029728627;-0,304406455;
-0,409545321;-0,128023063;-0,149732854;
-0,869131532;1,182441423;-0,642141527;
-0,672530544;0,318811735;-0,32861787;
-0,845482289;-0,676507703;0,779975758;
-0,415845718;0,051493132;-0,112360341;
0,419470374;-0,578533653;-0,773067622;
-1,124697425;0,064152801;0,354851338;
-0,890715547;0,742851612;-0,289745722;
-0,701603809;1,560851673;-1,380993607;
-0,452939212;0,079023769;-0,155060526;
-1,423038118;0,760511993;0,0147761;
-0,876418655;1,367767018;-1,393184616;
-0,173772816;0,321798923;-0,673645189;
-0,429630901;-0,269153763;-0,316933836;
0,208458294;-0,006292694;-0,731425431;
-0,457227039;-0,128829179;-0,173668711;
-0,764326503;1,349765689;-0,729596541;
-1,050325706;1,337749113;-0,537737177;
0,577921508;-1,123551743;-0,152032324;
0,224739893;0,568862032;-1,698643852;
-0,649895857;-0,190417731;0,147233977;
-0,7282084;0,910876293;-0,85410532;
-0,25978999;0,460264925;-0,87864075;
0,023676822;-0,805204632;-0,112137567;
-0,67046508;0,659511812;-0,781873609;
0,09765322;-0,246104922;-0,503147862;
-0,13509061;1,21525735;-1,676196547;
-0,010874405;-0,765100783;0,28238713;
-0,785811785;0,833405137;-0,680704182;
-0,708988112;-0,091522865;0,089876478;
-0,67387576;0,726325604;-0,432571218;
-1,119222158;0,925383166;-0,454043856;
0,139103634;0,811296623;-2,00205424;
-0,662909995;1,165102379;-1,074594821;
-0,169858908;0,846309834;-1,223679481;
0,146492076;-0,067363415;-0,632383788;
-1,00071214;1,851063708;-1,49276087;
-0,100701093;1,259441964;-2,173295062;
0,033093851;-0,364189775;-0,123000112;
-0,74869146;0,980884832;-0,471068315;
-1,175552578;0,441717996;0,319084612;
-0,001873022;-1,021514111;0,208899267;
-0,647821293;1,270143678;-1,589889428;
-1,107550335;1,686476441;-1,244741114;
-0,16855507;0,79954566;-0,960786598;
-0,66383204;0,306052565;-0,415612076;
-0,524753831;0,405044308;-0,490522631;
-0,236292613;0,333381294;-0,841911066;
-0,126678895;0,515136079;-0,630054615;
-0,769874345;-0,637181314;0,703634655;
-0,36154398;-0,101668794;-0,302136354;
-1,509711157;1,768730383;-0,786037526;
